id,name,lat,lon,typ,status,qualitaet,preis,quelle_import,dupe_flag,geaendert_am,gmaps_url,place_id,kueche,tags,quelle,geprueft_am
r0871,Karun Bistro,52.5080376,13.3079898,Imbiss,wunschliste,sehr_gut,guenstig,tovisit,,2026-07-20,,ChIJHfBW2uNQqEcR_w2WKum4eJo,,"lunch, dinner",,
r0872,Katchi Ice Cream Art,52.5086802,13.319905,Eis,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,,,kaffee,,
r0874,Kauz & Kiebitz,52.4899581,13.428627,Kneipe,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJh0dNx7ZPqEcRDNBarumijkg,,drinks,,
r0876,KEIT Friedrichshain,52.5113902,13.4599253,Café,wunschliste,sehr_gut,normal,tovisit,filiale,2026-08-04,,ChIJvwAGbKRPqEcRWu5b5RHOplI,,"fruehstueck, kaffee",,
r0877,KEIT Schöneberg,52.4936276,13.3539902,Café,wunschliste,sehr_gut,normal,tovisit,filiale,2026-08-04,,ChIJ1YuJYx9RqEcRpdKrD3SOyCk,,"fruehstueck, kaffee",,
r0878,Keith Bar,52.4782269,13.4213323,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJGagQUL5PqEcRONdxGLEOOVk,,drinks,,
r0880,Kien-Du-Kiang-Thong,52.5145817,13.30134,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJDWxz3CZRqEcRXGDatkETSXw,thai,"lunch, dinner",,
r0882,Kitten Deli,52.4930051,13.4283684,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJq7v8zvNPqEcR2SnQPrgdJBM,,"lunch, dinner",,
r0883,Knödelwirtschaft,52.4866784,13.439368,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJz1wKsK9PqEcRwm7UaCJ95pM,,"lunch, dinner",,
r0884,Konak Grill,52.499358,13.4168079,Imbiss,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJlaMmPTNOqEcRp2I7gktsGzU,,"lunch, dinner",,
r0885,Konditorei Rabien,52.45181,13.3305,Café,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJV0Ld95BaqEcRr5lESBQqrss,,"fruehstueck, kaffee",,
r0888,KROM,52.5321387,13.4240699,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJzf2EAgVOqEcRZOvtbKGQ4to,,drinks,,
r0889,KTV Karaoke Bar,52.5063097,13.3099406,Karaoke,wunschliste,gut,normal,tovisit,,2026-07-29,,,,"drinks, music",,2026-07-29
r0891,Kumpel & Keule GmbH,52.5022699,13.4317393,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ5_K4gElOqEcR5MBCw7BaEtU,,"lunch, dinner",,
r0893,Kunst- und Kulturverein Mastul e.V,52.5519793,13.3582565,Kneipe,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJr9Ri6NRTqEcR5B0KKW20how,,drinks,,
r0894,Kurpfalz-Weinstuben,52.5009647,13.3081046,Weinbar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJl9ObyedQqEcRFuwBcXhyxbY,,drinks,,
r0895,Küche Bar,52.4984776,13.3839753,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJJccVsy1QqEcRDrlgabQK0Os,,drinks,,
r0897,La Bolognina,52.48258,13.43561,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ6eZAJ6VPqEcRVbGuZq1qHIg,,"lunch, dinner",,
r0898,La Buvette Steakhouse,52.5311313,13.3820307,Restaurant,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,,,"lunch, dinner",,
r0899,La Cantine d'Augusta Käse Restaurant & Wein Bar,52.4891205,13.3621136,Weinbar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJnWWaxzhQqEcRfj5f3e0lEiE,,drinks,,
r0901,La Maison,52.49343,13.4308599,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJwz72qINPqEcRkZLhzk2nNoU,,"fruehstueck, brunch",,
r0904,Lamazère Brasserie,52.5051609,13.3005663,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,,,"lunch, dinner",,
r0908,Le Bon,52.4910529,13.42062,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJeXSNlclPqEcRFHHyRzSOck0,,"fruehstueck, brunch",,
r0909,Le Jardin - Bar,52.5226225,13.3999726,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJsfu0HZdRqEcR-F9vIMT9I4o,,drinks,,
r0910,Le Petit Royal,52.50867,13.3206,Restaurant,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJ3xe8muJQqEcR7IKzoJyjl_M,,"lunch, dinner",,
r0913,Liesl,52.4691313,13.4312274,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJfY3OLJpPqEcREaIQOO_7hoY,,"lunch, dinner",,
r0914,Life Berlin,52.4916782,13.4332984,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJhSc-w7NPqEcRyg0hEAcFGJU,,"lunch, dinner",,
r0915,LIMONADIER Cocktailbar,52.4918208,13.3905658,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJoa2VQShQqEcRA7c9NHuooAA,,drinks,,
r0916,Lino's Barbecue,52.5493706,13.3615831,Steak/Grill,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJy8Ck7CpSqEcRME_egA1M_XM,,"lunch, dinner",,
r0917,Liu 成都味道面馆 Nudelhaus,52.5112094,13.3875929,Asia,besucht,sehr_gut,guenstig,tovisit,,2026-07-29,,ChIJ_ekwy59RqEcR4W95Q1h091I,chinesisch,"lunch, dinner",,2026-07-29
r0920,Lorenz Adlon Esszimmer,52.516064,13.379888,Restaurant,wunschliste,sehr_gut,teuer,tovisit,,2026-07-20,,ChIJHQQciMZRqEcRHxZ6uyymozw,,"lunch, dinner",,
r0921,Loretta am Wannsee,52.4198861,13.1760528,Biergarten,wunschliste,sehr_gut,normal,tovisit,,2026-07-30,,ChIJddmLVB5ZqEcREDmNidJanho,,"kaffee, dinner, drinks",,
r0922,LOTTA Tagesbar,52.5078859,13.2973373,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJaYhKdQBRqEcRqypSCoStEUg,,"lunch, dinner",,
r0924,Louis Laurent,52.5022268,13.3099587,Restaurant,wunschliste,gut,ueberteuert,tovisit,,2026-07-20,,ChIJO93lXuZQqEcRo78O7KXVP0g,,"lunch, dinner",,
r0925,LOUMI,52.5007247,13.4135175,Restaurant,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJ5WgX8MtPqEcR0R9_l12Zl6U,,"lunch, dinner",,
r0927,Lovis Bar,52.5070502,13.2975311,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJBaNkXdlQqEcRzGbi0Q6datU,,drinks,,
r0932,Madame Ngo Une Brasserie Hanoi,52.5063043,13.3181308,Asia,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJ3yVOqONQqEcRigSZe1PhrgY,vietnamesisch,"lunch, dinner",,
r0934,Maiyarap Berlin,52.4998565,13.4239766,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJJR4w8CtPqEcRjw-iv12RBUU,thai,"lunch, dinner",,
r0935,Mama Rosas Taqueria,52.4902299,13.3861995,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJtRxDdQZRqEcRu9dVRxeiKFo,,"lunch, dinner",,
r0938,Mani in Pasta,52.5021638,13.4315194,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJtYlLhklOqEcR--8WWqY2eVk,,"lunch, dinner",,
r0940,Marktlokal,52.5022871,13.4311015,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJW09CNVRPqEcRd_tQ6ZnDhCs,,"lunch, dinner",,
r0943,MARS | Küche & Bar,52.54605,13.3663621,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ_4cWH4dRqEcRRDY8sNpKt3g,,"fruehstueck, brunch",,
r0946,MASTAN,52.490378,13.4020653,Restaurant,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJ25KcdldPqEcRZgCtVUyADzw,,"lunch, dinner",,
r0947,Material,52.5374098,13.4119067,Weinbar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJXahNpkJRqEcRnfAYHgdHh3o,,drinks,,
r0948,Matthias Restaurant,52.5383341,13.4199555,Restaurant,wunschliste,sehr_gut,teuer,tovisit,,2026-07-20,,ChIJte69WIFPqEcRK-m9QqI74xE,,"lunch, dinner",,
r0949,Melt Café Crêperie,52.5121383,13.4534006,Dessert,wunschliste,sehr_gut,normal,tovisit,,2026-07-23,,ChIJjWknRVxOqEcRJf8i2vgwgQc,,"fruehstueck, kaffee",,
r0951,merold,52.48961,13.4339599,Restaurant,wunschliste,sehr_gut,teuer,tovisit,,2026-07-20,,ChIJwXr4U1RPqEcRWV6T53OmpFQ,,"lunch, dinner",,
r0952,MIBAP,52.5277516,13.4129984,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJmb0wWN1PqEcR-Jo_pmzd0Z8,,"lunch, dinner",,
r0956,MINA Ristorante East Side Gallery,52.5053462,13.4387536,Restaurant,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJ5RSZDQBPqEcR4T9-mTBfAZg,,"lunch, dinner",,
r0957,Mine,52.5008545,13.3283441,Restaurant,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJCVBmcPlQqEcRChjrUEhJhmU,,"lunch, dinner",,
r0959,Mister Hu,52.4927211,13.3533072,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ1QqTxkVQqEcRPcOVQNH-kZo,,drinks,,
r0960,Mondhuegel Bar,52.4934011,13.4250505,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,,,drinks,,
r0962,Mr Chai-Wala,52.506312,13.317147,Asia,besucht,sehr_gut,normal,tovisit,,2026-07-29,,ChIJlTZeXyBRqEcRhFPlw3d9qQs,indisch,"lunch, dinner",,2026-07-29
r0963,Mr. Minsch,52.4934926,13.3818712,Café,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJFfMeBi9QqEcRrcT_HFvtki8,,"fruehstueck, kaffee",,
r0964,MUTED HORN,52.48068,13.42619,Kneipe,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJm2DnBrxPqEcRylpb6lqZGFs,,drinks,,
r0966,Möve im Felsenkeller,52.4864629,13.355832,Kneipe,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJL9ji-UBQqEcROhw87cGrzqU,,drinks,,
r0967,Namsan Berlin,52.4884209,13.3905845,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJYeHd5jxRqEcR9UZ4zBp7mWI,koreanisch,"lunch, dinner",,
r0969,NaNum - Treffpunkt für Künstler und Kreative,52.5025469,13.3943241,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ76KkCoxRqEcRklhSCLoSBug,koreanisch,"lunch, dinner",,
r0971,Nea Pizza 1889,52.5351465,13.377674,Pizza,besucht,sehr_gut,normal,tovisit,,2026-07-29,,ChIJ6y7dK5hRqEcR-w9NwUXczFo,,"lunch, dinner",,2026-07-29
r0972,Nepalese Momo,52.5036796,13.4472503,Imbiss,wunschliste,sehr_gut,guenstig,tovisit,,2026-07-20,,ChIJtRN6FP5PqEcRGKUnBjJxtuw,,"lunch, dinner",,
r0973,Neue Republik Reger,52.49036,13.44909,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ2VuI9jVPqEcRMid44DI1QU4,,"lunch, dinner",,
r0975,Niko Izakaya,52.541891,13.3935476,Restaurant,besucht,sehr_gut,normal,tovisit,,2026-07-29,,ChIJUcSpYS1RqEcREd4y1FQQwjU,japanisch,dinner,,2026-07-29
r0976,Nin Hao,52.512198,13.3120609,Asia,wunschliste,gut,ueberteuert,tovisit,,2026-07-20,,ChIJ5eQqlB9RqEcR_qxGU5fbd9I,,"lunch, dinner",,
r0977,Nobelhart & Schmutzig,52.5053369,13.3904178,Restaurant,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJNdtTjdNRqEcR-n4Xa0Y92G4,,"lunch, dinner",,
r0978,Noble Rot Weinbar,52.509342,13.460392,Weinbar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJuyipzVhOqEcRggtpigUQypU,,drinks,,
r0982,Oberbaumeck,52.5013483,13.4425745,Kneipe,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJjyaUD05OqEcRHwGdo_b7cF4,,drinks,,
r0983,OFFSIDE Pub & Whisky Bar,52.553383,13.39163,Kneipe,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJmaSkgiJSqEcRMCCCqPB6vuI,,drinks,,
r0985,Orient Eck,52.499611,13.4168943,Imbiss,wunschliste,sehr_gut,guenstig,tovisit,,2026-07-20,,ChIJx0TAFjNOqEcRerL49v-659w,,"lunch, dinner",,
r0987,ottorink weinbar,52.5009239,13.4166512,Weinbar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJA8CsADNOqEcRZMYRlEq43fk,,drinks,,
r0988,Oukan Dining,52.5319976,13.3954887,Asia,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJa3DboXJRqEcR8cNBig6jihY,,"lunch, dinner",,
r0989,OYA,52.50106,13.42328,Café,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJLVTGhuJPqEcRuV2AWMf0Q1o,,"fruehstueck, kaffee",,
r0990,PadoK.,52.4355769,13.2603521,Café,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJH5NSC6JbqEcRRYKGz6Iv2RM,,"fruehstueck, kaffee",,
r0991,Paloma Bar,52.4993177,13.4189874,Kneipe,besucht,gut,normal,tovisit,,2026-07-29,,ChIJ03wjXjNOqEcRDODiagm3WBs,,drinks,,2026-07-29
r0993,Papillon Restaurant & Bar,52.5089032,13.3338856,Restaurant,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJ4VUeJARRqEcRV6U3o_m4m5I,,"lunch, dinner",,
r0995,pars Restaurant (+ pars Pralinen),52.5074948,13.3214413,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ7VnVhkJRqEcRZwN0INGn-EU,,"lunch, dinner",,
r0998,Patakha,52.4914762,13.4137977,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJx02Iud9PqEcRt9XL_4jSxho,indisch,"lunch, dinner",,
r0999,Patio,52.5221238,13.3478663,Restaurant,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJVfwOMqdRqEcRtaX8geFPWzk,,"lunch, dinner",,
r1000,Patisserie Avnon GmbH,52.5081692,13.3181395,Dessert,wunschliste,sehr_gut,normal,tovisit,,2026-07-23,,ChIJYSC8tsFRqEcRgqrP5q9XrhM,,"fruehstueck, kaffee",,
r1001,Pearlossol Kaviarbar,52.5015941,13.3410034,Restaurant,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJNYsEDylRqEcRGiDbwyk0ICE,,"lunch, dinner",,
r1002,Peter Schlemihl,52.4876343,13.3908163,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ_yBNh9hPqEcR-hc0R4KAitk,,"lunch, dinner",,
r1003,PHC BAR,52.4802398,13.2744185,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJoe1uTK5QqEcR1ulwOvxgJSE,,drinks,,
r1004,Piccola Taormina,52.5012886,13.3248506,Pizza,wunschliste,sehr_gut,guenstig,tovisit,,2026-07-20,,ChIJx9J0l_tQqEcRcumRlIMD6ek,,"lunch, dinner",,
r1006,Pizza Nostra,52.5410141,13.4149338,Pizza,wunschliste,sehr_gut,guenstig,tovisit,,2026-07-20,,ChIJFwjd7P9RqEcRCF_H2AKkEYs,,"lunch, dinner",,
r1007,PIZZERIA - Napoletanische Pizza Berlin,52.5363534,13.376119,Pizza,besucht,gut,normal,tovisit,,2026-07-29,,,,"lunch, dinner",,2026-07-29
r1010,Princess Cheesecake,52.5032713,13.3216579,Dessert,besucht,sehr_gut,normal,tovisit,filiale,2026-07-30,,ChIJkylkOPtQqEcRwT1PMw2pjCg,,kaffee,,2026-07-30
r1012,Prometeo Authentic Pizza,52.4939055,13.3622646,Pizza,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJY1bfA0hQqEcRcOTmCywNVXo,,"lunch, dinner",,
r1013,Protokoll Taproom - Craft Beer Bar,52.5131524,13.4570688,Kneipe,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJbeTl111OqEcR8-I-Dg6S6Nw,,drinks,,
r1014,Provocateur Hotel,52.49587,13.3088501,Cocktail-Bar,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJu2lHSulQqEcRBuA510zLrxA,,drinks,,
r1015,Publix_Kantine,52.4711757,13.428985,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ2eidZedPqEcRX9EVILUfRc0,,"lunch, dinner",,
r1016,PUM korean restaurant,52.5132095,13.2925035,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ1zIo09NRqEcR3x-75wMSugY,koreanisch,"lunch, dinner",,
r1017,Purgal Delicatessen,52.5344657,13.3979339,Restaurant,besucht,mittel,normal,tovisit,,2026-07-29,,ChIJrUq60e9RqEcRm5Ry3rU2u-k,,"fruehstueck, brunch",,2026-07-29
r1019,Renger-Patzsch,52.4874033,13.3522392,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJD6AUe0FQqEcReUr1EfmIZcw,,"lunch, dinner",,
r1021,Restaurant Agni,52.5245962,13.3271798,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ9fc8fxFRqEcRMwkzsTU2yRU,indisch,"lunch, dinner",,
r1022,Restaurant Balthazar Spreeufer 2,52.5159222,13.4062114,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJGUh_tSBOqEcRLKNxcaGzQBA,,"lunch, dinner",,
r1023,Restaurant BRIKZ,52.5074948,13.3214413,Restaurant,wunschliste,sehr_gut,teuer,tovisit,,2026-07-20,,ChIJmw_3XxhRqEcR97VDa-fm3u4,,"lunch, dinner",,
r1024,Restaurant Bruderherz,52.50541,13.29772,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ2fwP8ttQqEcRThrTAAWPfMs,,"lunch, dinner",,
r1025,Restaurant CHOI,52.5310027,13.4102476,Asia,wunschliste,sehr_gut,teuer,tovisit,,2026-07-20,,ChIJHa_Ak8FRqEcR2V5tDfoBFPU,koreanisch,"lunch, dinner",,
r1026,Restaurant Château Royal,52.5177883,13.3860298,Restaurant,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJG62DoH5RqEcRWfnDCZxgBCs,,"lunch, dinner",,
r1027,Restaurant Horváth,52.4965731,13.4208811,Restaurant,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJ74LRF8tPqEcRNeBJAS2qxaQ,,"lunch, dinner",,
r1028,Restaurant Juliette,52.402439,13.055606,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJJU6eotD1qEcRK27HVHdhM9U,,"lunch, dinner",,
r1029,Restaurant kochZIMMER,52.3960972,13.0574972,Restaurant,wunschliste,sehr_gut,teuer,tovisit,,2026-07-20,,ChIJxe5J3o-JqEcRFaokeCAXukg,,"lunch, dinner",,
r1030,Restaurant Le Faubourg,52.5027299,13.3318745,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJp7DT1P5QqEcRoiBZnpUrN28,,"lunch, dinner",,
r1031,Restaurant Morgenland,52.6076905,13.322027,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJmWVAJp1UqEcR9MHb1jRX9oM,,"lunch, dinner",,
r1032,Restaurant YUUMI,52.5015385,13.4907844,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJm_vsxmhPqEcRN4tgfQl7BxQ,japanisch,"lunch, dinner",,
r1033,Restaurant Šljiva,52.527824,13.3386537,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJQZGYTqhRqEcRGkuYo6TZhQU,,"lunch, dinner",,
r1034,Restaurantschiff Capt'n Schillow,52.512703,13.3319559,Biergarten,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,,,"kaffee, dinner, drinks",,
r1035,Ripieno,52.4876832,13.373772,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJpyNkauhRqEcRnTVOMar7Iz0,,"lunch, dinner",,
r1036,Rises Delicacies,52.5330185,13.4000754,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJvd2e0vpRqEcRvV7M6U7Mve4,,"lunch, dinner",,
r1037,Ristorante Babbo bar,52.4818931,13.4368007,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ5RMY-6RPqEcRxNfxSc-lddo,,"lunch, dinner",,
r1038,Ristorante Cumberland,52.501043,13.3178661,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJAXJ2qolRqEcRmAKsHeXrxfQ,,"lunch, dinner",,
r1041,Root,52.523891,13.3945546,Restaurant,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJxzrG_2JRqEcRojI2iHv7FIs,,"lunch, dinner",,
r1044,Rübezahl am Müggelsee,52.4268148,13.6290121,Kneipe,wunschliste,sehr_gut,normal,tovisit,,2026-07-30,,ChIJ7bU1Rhw4qEcRzkAROjVkrWY,,drinks,,
r1045,Rüya Gemüse Kebab,52.4846852,13.3539481,Imbiss,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ_UftzEFQqEcRaR1V3JDyRrQ,,"lunch, dinner",,
r1046,s h i z u k u .,52.4876958,13.4204008,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJI03me2VPqEcRSmVGscXEvfQ,,drinks,,
r1047,Sachiko Sushi,52.5047014,13.323713,Sushi,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJNU39lPxQqEcRutw2xXs1s2o,,"lunch, dinner",,
r1048,Salumeria Lamuri,52.502979,13.437866,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJO6wvxE5OqEcR9ELBIBCiGbw,,"lunch, dinner",,
r1050,Salut! Classic Bar,52.4911012,13.3534908,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJOwX4nEZQqEcRNZqMdesNSII,,drinks,,
r1054,Schmidt Z & KO,52.4667086,13.3306953,Weinbar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJq27yWnhQqEcRKAXQQmVzQHc,,drinks,,
r1057,Schönwetter,52.540938,13.402747,Kneipe,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJJTNos_lRqEcR68JsA-Tl6PQ,,drinks,,
r1058,Schüsseldienst,52.4867644,13.3555944,Restaurant,wunschliste,sehr_gut,guenstig,tovisit,,2026-07-20,,ChIJ73P0YQ5RqEcRLsyyuF_1fUY,,"lunch, dinner",,
r1061,Selecta Modern Pizza,52.53413,13.4217131,Pizza,besucht,sehr_gut,normal,tovisit,,2026-07-29,,ChIJeQSlULNPqEcRhy3XXC3qWsU,,"lunch, dinner",,2026-07-29
r1062,Seoul-Kwan Restaurant,52.47068,13.33059,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ6ZMi3HtQqEcRg06XAoFthvc,koreanisch,"lunch, dinner",,
r1063,Sfera,52.4739148,13.450397,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJG6k-xAhPqEcRFo56rIC7-tw,,"fruehstueck, brunch",,
r1064,Shaniu's House of Noodles,52.496173,13.3279995,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJuzuUDfdQqEcRzSp01do-wRw,chinesisch,"lunch, dinner",,
r1065,Shōdo Udon Lab,52.5114479,13.4571983,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJLW9i8lhPqEcRCE7_K99MmqI,japanisch,"lunch, dinner",,
r1071,SKYKITCHEN Restaurant & Bar,52.52844,13.45707,Restaurant,wunschliste,sehr_gut,teuer,tovisit,,2026-07-20,,ChIJA65CgXpOqEcRlXW_CF4gI9s,,"lunch, dinner",,
r1072,Slice Society,52.5289504,13.3949077,Pizza,besucht,mittel,normal,tovisit,,2026-07-29,,ChIJH4kyULlRqEcRc6mqON_zA-o,,"lunch, dinner",,2026-07-29
r1073,Smack Burger,52.5502926,13.3847369,Burger,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJjwLPSAhTqEcRp-zuGvXrs0A,,"lunch, dinner",,
r1074,Smooches Sandwich Laden,52.495535,13.4296144,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJX-fEkW9PqEcRTCT9RcMyrQk,,"lunch, dinner",,
r1075,Sole d`Oro CUCINA ITALIANA,52.514882,13.304953,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJBSvNFSFRqEcR7q7w6aImVJ8,,"lunch, dinner",,
r1076,Son Kitchen,52.5066109,13.3118442,Imbiss,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJZzVxEOFQqEcReQW0kkHpxSM,,"lunch, dinner",,
r1077,Sorrel,52.490121,13.4337898,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJCZkLVBNPqEcRboy-xt4ynyM,,"fruehstueck, brunch",,
r1078,Sowieso,52.4753927,13.4243938,Club/Livemusik,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ-6w3HJZPqEcRYNERWdD9VmM,,"drinks, music",,
r1081,Spumante,52.4943931,13.4337886,Imbiss,wunschliste,sehr_gut,guenstig,tovisit,,2026-07-20,,,,"lunch, dinner",,
r1082,St. Bart,52.4918612,13.417353,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJrfRNQslPqEcRPuCFqF0-DMI,,"lunch, dinner",,
r1083,Steakhaus Marzahn,52.5558367,13.5668771,Steak/Grill,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ0T4rZJBLqEcRMMuJTnCS-g8,,"lunch, dinner",,
r1084,Strandbad Wendenschloss,52.41532,13.59942,Biergarten,wunschliste,sehr_gut,normal,tovisit,,2026-07-30,,ChIJ90Myu_VHqEcRKuRVrfr4IKc,,"kaffee, dinner, drinks",,
r1085,Straßenbräu,52.5055415,13.4693127,Kneipe,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJz51-1vBOqEcRc_xSIfUjoh4,,drinks,,
